quarter,Python,SQL,React,Power BI,Excel,Java,C++,Oracle,JavaScript,AWS,Tableau,C#,Jira,HTML,Windows,Visual Basic,Unix,SQL Server,Docker,C,CSS,COBOL,XML,PostgreSQL,Node.js,Jenkins,TypeScript,Kubernetes,PHP,Linux,Azure,ASP.NET,ASP,LLMs,Terraform,Db2,Angular,MySQL,jQuery,Windows NT,Git,Perl,Snowflake,Spring Boot,Figma,pandas,R,Active Directory,MongoDB,GitHub,S3,GCP,Salesforce,Kafka,JSP,MS Access,PowerBuilder,Azure DevOps,GitHub Actions,.NET,Solaris,Databricks,PL/SQL,Next.js,Crystal Reports,SharePoint,AJAX,Selenium,PyTorch,SAP,Bootstrap,J2EE,Postman,ServiceNow,NumPy,Flask,MATLAB,EC2,Splunk,Confluence,Django,TCP/IP,scikit-learn,IIS,Ansible,TensorFlow,JSON,VMware,Novell,Spark,PowerShell,GraphQL,Airflow,Vue.js,Go,SSIS,Flash,SSRS,Delphi,Hadoop
2021Q4,9.2186,5.8979,4.2821,2.9378,3.5944,3.2939,0.9170,0.7567,3.4920,3.1426,2.7041,1.5936,2.5795,2.4259,0.4696,0.0579,0.0690,1.1885,2.2190,0.3160,2.2412,0.0534,0.3761,1.5379,2.0298,1.9207,1.4667,1.6514,0.5342,0.7701,1.4845,0.2582,0.0111,0.1825,1.3888,0.1380,1.4021,1.4333,0.5052,0.0000,1.4711,0.0913,0.9726,1.3398,0.8502,0.9659,1.1863,0.6165,1.0728,0.9548,0.9526,0.9147,1.0817,0.8346,0.1046,0.0579,0.0045,0.8569,0.5631,0.4340,0.0156,0.5074,0.1758,0.2893,0.0512,0.5787,0.1669,0.8035,0.4607,0.3739,0.6031,0.0601,0.7678,0.6054,0.6031,0.5386,0.5252,0.7011,0.5675,0.6966,0.5542,0.0779,0.5052,0.0556,0.6143,0.5853,0.5653,0.1669,0.0000,0.5520,0.5186,0.5609,0.3338,0.5297,0.4963,0.3205,0.0045,0.2203,0.0067,0.3383
2022Q1,9.2870,5.9548,4.3947,2.9904,3.5854,3.2565,0.9153,0.7573,3.4296,3.2219,2.6571,1.5601,2.6485,2.4083,0.4652,0.0584,0.1039,1.1382,2.2287,0.3354,2.1984,0.0519,0.3289,1.6293,2.0210,1.8782,1.5276,1.6510,0.5280,0.7595,1.5082,0.2229,0.0108,0.2294,1.4800,0.1233,1.4497,1.3394,0.4587,0.0000,1.5276,0.0779,1.0451,1.3199,0.9413,0.9456,1.2009,0.6124,1.0970,1.0062,0.9564,0.9586,1.0516,0.8352,0.0887,0.0498,0.0043,0.9304,0.5712,0.4457,0.0130,0.5474,0.1774,0.3094,0.0476,0.5453,0.1601,0.7552,0.4566,0.3657,0.6188,0.0519,0.7422,0.6556,0.6080,0.5777,0.4977,0.6773,0.5648,0.6859,0.5799,0.0801,0.4609,0.0628,0.6340,0.5539,0.5388,0.1623,0.0000,0.5691,0.5345,0.5388,0.3267,0.5561,0.5171,0.3159,0.0065,0.2056,0.0087,0.3332
2022Q2,9.4513,6.1138,4.5573,3.1575,3.4646,3.2358,0.9763,0.7687,3.4624,3.3608,2.6132,1.5607,2.7636,2.3909,0.4765,0.0635,0.1101,1.1351,2.1749,0.3431,2.1749,0.0466,0.3219,1.7302,1.9716,1.8466,1.7090,1.6899,0.5485,0.7963,1.6264,0.1927,0.0106,0.2605,1.5205,0.1059,1.4506,1.3087,0.4235,0.0000,1.5502,0.0741,1.1330,1.2833,1.0567,0.9572,1.1626,0.6014,1.0843,1.1181,1.0186,0.9932,1.0652,0.7899,0.0762,0.0529,0.0085,0.9763,0.5993,0.4977,0.0085,0.6141,0.1842,0.3642,0.0381,0.5273,0.1567,0.7370,0.4553,0.3854,0.6163,0.0424,0.7963,0.6840,0.6099,0.5760,0.4553,0.6798,0.5781,0.6925,0.5591,0.0678,0.4701,0.0529,0.6014,0.5845,0.6014,0.1631,0.0000,0.5548,0.5040,0.5908,0.3642,0.5803,0.5315,0.3494,0.0085,0.2012,0.0064,0.3049
2022Q3,9.5924,6.2678,4.5284,3.3674,3.5152,3.2067,1.0518,0.7519,3.4831,3.3010,2.7205,1.5359,2.8404,2.4206,0.4841,0.0814,0.1221,1.0603,2.0200,0.3492,2.1764,0.0536,0.3020,1.6751,1.9472,1.7501,1.7694,1.6794,0.5612,0.7669,1.6387,0.1906,0.0086,0.3277,1.5445,0.1071,1.4031,1.2617,0.3941,0.0000,1.5359,0.0750,1.1696,1.2081,1.1396,0.9618,1.2017,0.5848,1.0389,1.1118,1.0111,1.0304,1.0539,0.8183,0.0793,0.0578,0.0064,0.9275,0.6255,0.4713,0.0064,0.6362,0.1735,0.3941,0.0386,0.5655,0.1542,0.6598,0.4520,0.3749,0.5655,0.0428,0.8076,0.7412,0.5805,0.5762,0.4606,0.6898,0.5912,0.6790,0.5441,0.0664,0.4541,0.0557,0.6041,0.5270,0.5677,0.1864,0.0000,0.5591,0.4863,0.5441,0.3920,0.5591,0.5462,0.3342,0.0064,0.1906,0.0086,0.3170
2022Q4,9.7687,6.3076,4.5113,3.3780,3.5224,3.2315,1.0808,0.7067,3.5662,3.2555,2.7370,1.5359,2.8070,2.4285,0.4660,0.0810,0.1269,1.0086,2.0763,0.3260,2.1900,0.0591,0.2932,1.7437,1.9778,1.7612,1.8269,1.7196,0.5513,0.8117,1.5906,0.1903,0.0088,0.3632,1.5512,0.1072,1.3915,1.2471,0.3676,0.0000,1.5818,0.0634,1.2033,1.2099,1.1902,0.9605,1.2143,0.5907,1.0611,1.1355,1.0611,1.0108,1.0480,0.8598,0.0678,0.0525,0.0066,0.9408,0.6367,0.4748,0.0109,0.6542,0.1728,0.4266,0.0284,0.5667,0.1488,0.6104,0.4573,0.3851,0.5535,0.0416,0.7723,0.7504,0.5645,0.6126,0.4682,0.6914,0.6192,0.6957,0.6038,0.0700,0.4594,0.0459,0.5973,0.5404,0.5557,0.1882,0.0000,0.5710,0.5141,0.5360,0.4223,0.5054,0.5185,0.3129,0.0066,0.1860,0.0088,0.2975
2023Q1,10.0908,6.4435,4.6188,3.4516,3.5767,3.2422,1.0944,0.6507,3.6359,3.1626,2.8600,1.5563,2.7258,2.4709,0.4596,0.0910,0.1115,1.0170,2.2002,0.3322,2.2434,0.0546,0.3049,1.7884,1.9636,1.8339,1.9408,1.7906,0.5347,0.7804,1.5540,0.1888,0.0068,0.4186,1.4926,0.1047,1.3834,1.2400,0.3390,0.0000,1.5745,0.0592,1.2514,1.2468,1.2104,1.0125,1.2650,0.5984,1.1217,1.1718,1.0762,1.0125,1.0489,0.9670,0.0796,0.0523,0.0046,0.9147,0.6871,0.4824,0.0228,0.7031,0.1456,0.4778,0.0364,0.5916,0.1320,0.6029,0.4937,0.4164,0.5552,0.0478,0.7963,0.6917,0.5734,0.6325,0.4687,0.6439,0.6712,0.7008,0.6302,0.0637,0.4892,0.0410,0.5847,0.5529,0.5506,0.1843,0.0000,0.5506,0.5233,0.5802,0.4391,0.4755,0.5256,0.3140,0.0068,0.1979,0.0046,0.3072
2023Q2,10.5162,6.3958,4.5894,3.6682,3.7572,3.1438,1.0920,0.6446,3.6008,3.0861,2.9802,1.5659,2.6579,2.4270,0.4690,0.0818,0.1106,0.9718,2.3717,0.3416,2.1889,0.0601,0.3031,1.8810,2.0061,1.9026,1.9676,1.8497,0.5292,0.7505,1.5322,0.2333,0.0072,0.6518,1.5009,0.1299,1.3181,1.2147,0.3151,0.0000,1.5466,0.0553,1.2772,1.2388,1.1474,1.1474,1.3013,0.6158,1.1329,1.1305,1.0896,1.0054,0.9910,1.0487,0.0914,0.0505,0.0024,0.9285,0.6783,0.5003,0.0265,0.7601,0.1347,0.5316,0.0289,0.5797,0.1371,0.6013,0.5653,0.3776,0.5629,0.0577,0.7986,0.6663,0.6086,0.6976,0.4642,0.6855,0.6879,0.7433,0.7168,0.0625,0.5292,0.0529,0.6254,0.5749,0.4955,0.1948,0.0000,0.5773,0.5629,0.5893,0.4402,0.4402,0.5725,0.2910,0.0072,0.1924,0.0048,0.3079
2023Q3,11.0760,6.4066,4.7497,3.8987,3.7907,3.0025,1.0719,0.5975,3.5422,3.0476,3.0878,1.5640,2.4928,2.4125,0.4820,0.0628,0.0854,0.9766,2.5129,0.3264,2.2067,0.0377,0.3163,1.9581,2.0334,1.8652,1.9732,1.8828,0.5071,0.7481,1.5238,0.2159,0.0050,0.7983,1.5012,0.1130,1.3004,1.2025,0.3013,0.0000,1.5464,0.0527,1.3255,1.2301,1.1724,1.3079,1.3280,0.6301,1.1673,1.1473,1.1297,0.9038,0.9038,1.0795,0.0828,0.0552,0.0025,0.8937,0.7079,0.5247,0.0251,0.7908,0.1331,0.6025,0.0251,0.5799,0.1356,0.5925,0.6427,0.3690,0.6201,0.0477,0.7657,0.6452,0.7155,0.7481,0.4393,0.6452,0.7130,0.7581,0.7481,0.0577,0.5950,0.0452,0.6477,0.6351,0.5247,0.1707,0.0000,0.5648,0.5749,0.6025,0.4870,0.4243,0.5473,0.2837,0.0100,0.1908,0.0025,0.2987
2023Q4,11.2263,6.3697,4.9029,3.9749,3.7275,2.9593,1.0852,0.6006,3.5367,3.0753,3.0547,1.5647,2.3664,2.3432,0.4898,0.0567,0.0799,0.9718,2.5005,0.3377,2.1731,0.0335,0.2990,1.9617,1.9875,1.7864,2.0004,1.8818,0.5052,0.7321,1.6034,0.2165,0.0052,0.9048,1.5389,0.1005,1.3044,1.2038,0.2836,0.0000,1.4668,0.0541,1.3482,1.2708,1.1548,1.3353,1.3301,0.6599,1.1832,1.1110,1.1394,0.9383,0.8868,1.0801,0.0799,0.0541,0.0026,0.9280,0.7862,0.5336,0.0206,0.8481,0.1469,0.6599,0.0284,0.6161,0.1340,0.6341,0.6805,0.3557,0.5929,0.0490,0.7888,0.6341,0.7553,0.7708,0.4202,0.6857,0.7063,0.7553,0.7347,0.0593,0.6161,0.0567,0.6135,0.6393,0.5336,0.1882,0.0000,0.5568,0.5491,0.6006,0.4872,0.4434,0.5284,0.2861,0.0103,0.1804,0.0026,0.2939
2024Q1,11.5850,6.4729,4.7627,4.2014,3.8255,2.8512,1.1463,0.5983,3.3807,3.0630,3.1848,1.5223,2.2768,2.1629,0.4898,0.0450,0.0741,1.0060,2.5389,0.3309,1.9882,0.0318,0.3045,1.9776,1.9511,1.7182,1.9458,1.9194,0.4818,0.7492,1.7261,0.2224,0.0053,1.1384,1.6202,0.1138,1.2178,1.1940,0.2409,0.0000,1.3740,0.0503,1.3343,1.3210,1.2125,1.3528,1.3634,0.6566,1.1331,1.0801,1.1410,1.0034,0.8948,1.0140,0.0635,0.0582,0.0026,0.9954,0.8392,0.5427,0.0106,0.8551,0.1509,0.6407,0.0212,0.6036,0.1271,0.6354,0.7174,0.2939,0.5242,0.0424,0.7492,0.6380,0.7810,0.7598,0.4130,0.7148,0.7042,0.7386,0.6830,0.0609,0.6460,0.0582,0.5983,0.6566,0.5454,0.1721,0.0000,0.5718,0.5533,0.5851,0.5268,0.4421,0.5189,0.2833,0.0053,0.1747,0.0000,0.2753
2024Q2,11.7203,6.7602,4.6290,4.5169,3.8849,2.5689,1.1408,0.6046,3.1982,2.9903,3.2857,1.4226,2.2270,2.0190,0.4897,0.0356,0.0602,1.0150,2.5689,0.3009,1.8987,0.0328,0.3283,2.0054,1.8357,1.6716,1.9233,1.9014,0.4760,0.7250,1.8193,0.1587,0.0082,1.3241,1.6415,0.0903,1.1272,1.1573,0.2435,0.0000,1.3707,0.0383,1.4308,1.3351,1.3679,1.3050,1.3789,0.7031,1.0861,1.0341,1.0971,1.0560,0.9028,0.9685,0.0711,0.0520,0.0000,1.0314,0.9740,0.5061,0.0055,0.9493,0.1532,0.6922,0.0246,0.6566,0.1204,0.6402,0.7688,0.3338,0.4514,0.0383,0.7031,0.7606,0.7551,0.7441,0.3885,0.6812,0.7606,0.6840,0.6566,0.0739,0.6867,0.0465,0.5909,0.6484,0.6320,0.1532,0.0000,0.5362,0.6156,0.4897,0.5608,0.4295,0.4624,0.2626,0.0055,0.1669,0.0000,0.2490
2024Q3,11.6214,6.9448,4.5757,4.5644,3.8831,2.5346,1.0234,0.6224,3.0196,3.0280,3.2467,1.3177,2.2654,1.9402,0.4682,0.0308,0.0533,0.9785,2.5990,0.2720,1.8308,0.0393,0.3056,2.0635,1.7439,1.6822,1.9514,1.8196,0.4794,0.7318,1.8561,0.1542,0.0084,1.5028,1.5757,0.0757,1.0710,1.1103,0.2243,0.0000,1.3710,0.0421,1.5364,1.4411,1.3962,1.2533,1.3766,0.7009,1.1607,1.0318,1.0934,1.1299,0.9701,0.9785,0.0589,0.0421,0.0000,1.0430,1.0318,0.5019,0.0112,1.0206,0.1626,0.7570,0.0196,0.6673,0.0897,0.6364,0.8159,0.3505,0.4037,0.0364,0.6869,0.7318,0.7065,0.7093,0.3449,0.6813,0.7458,0.7037,0.6140,0.0785,0.6701,0.0449,0.5215,0.6561,0.5663,0.1430,0.0000,0.5159,0.5720,0.4458,0.5635,0.4149,0.4542,0.2299,0.0028,0.1626,0.0028,0.2075
2024Q4,11.6705,6.9042,4.4836,4.5182,3.9181,2.5159,1.0156,0.6145,2.8419,2.9313,3.3006,1.2954,2.2793,1.8667,0.4414,0.0375,0.0519,0.9636,2.6168,0.2741,1.7282,0.0548,0.2885,2.0629,1.7340,1.6445,1.9504,1.7686,0.4761,0.7357,1.7975,0.1414,0.0087,1.5782,1.4974,0.0866,1.0040,1.0329,0.2164,0.0000,1.3647,0.0462,1.5061,1.4166,1.4080,1.2954,1.3762,0.6636,1.1368,1.0646,1.0848,1.1079,0.9550,0.9579,0.0606,0.0375,0.0029,0.9954,0.9954,0.4905,0.0115,0.9954,0.1471,0.7617,0.0173,0.6347,0.0866,0.6059,0.8252,0.3606,0.3664,0.0317,0.6520,0.7646,0.6982,0.6665,0.3549,0.6405,0.7357,0.6896,0.5741,0.0721,0.6694,0.0404,0.4818,0.6492,0.5395,0.1269,0.0000,0.4962,0.5684,0.4328,0.5713,0.3895,0.4934,0.2222,0.0029,0.1500,0.0029,0.2020
2025Q1,11.6095,6.7391,4.4979,4.5386,3.9439,2.2599,0.9140,0.5791,2.5698,2.7451,3.0612,1.1988,2.1629,1.7372,0.4664,0.0470,0.0376,0.9015,2.4978,0.2254,1.6370,0.0563,0.2410,2.0033,1.6589,1.4931,2.0064,1.6589,0.4664,0.7481,1.5963,0.1158,0.0094,1.6120,1.3428,0.0657,0.9171,1.0016,0.2222,0.0000,1.3240,0.0438,1.5024,1.3272,1.4085,1.3178,1.3898,0.6886,1.0517,0.9828,1.0298,0.9797,0.8952,0.9015,0.0626,0.0188,0.0063,0.8764,0.9828,0.4570,0.0094,1.0204,0.1471,0.8451,0.0219,0.6511,0.0783,0.5885,0.8295,0.3537,0.3224,0.0313,0.6448,0.7950,0.6667,0.7637,0.3349,0.5791,0.7262,0.6573,0.5352,0.0626,0.6917,0.0313,0.4069,0.6385,0.4633,0.1127,0.0000,0.4351,0.5478,0.3506,0.5853,0.3443,0.4695,0.1690,0.0031,0.1158,0.0031,0.1659
2025Q2,11.3923,6.5742,4.4603,4.3090,3.8368,2.1397,0.7747,0.5386,2.2172,2.7558,2.8960,1.0256,2.0069,1.4978,0.4685,0.0406,0.0332,0.8301,2.3759,0.1918,1.4019,0.0443,0.1918,2.0291,1.6159,1.2912,1.9996,1.5569,0.3874,0.7194,1.4720,0.1291,0.0000,1.6675,1.2875,0.0553,0.7637,0.8780,0.1660,0.0000,1.2064,0.0406,1.4277,1.2802,1.3171,1.3982,1.3761,0.6714,1.0330,0.9887,1.0883,0.9850,0.9260,0.8780,0.0406,0.0111,0.0074,0.8485,0.9887,0.4390,0.0148,1.0072,0.1402,0.9518,0.0258,0.6530,0.0480,0.5239,0.8153,0.3505,0.2693,0.0258,0.6272,0.6862,0.7157,0.7637,0.2988,0.5091,0.6751,0.6087,0.4464,0.0627,0.7194,0.0369,0.3615,0.5903,0.3431,0.1144,0.0000,0.4206,0.4612,0.3505,0.5645,0.2804,0.4279,0.1476,0.0037,0.0996,0.0037,0.1660
2025Q3,10.9959,6.1696,4.2183,4.1570,3.6245,1.8759,0.7305,0.4855,1.9843,2.5687,2.5970,0.9756,1.8429,1.2301,0.4760,0.0518,0.0471,0.7918,2.2906,0.1744,1.1170,0.0424,0.1602,1.9041,1.6119,1.0793,2.0408,1.5129,0.3629,0.7353,1.3574,0.1225,0.0047,1.6920,1.2443,0.0660,0.6410,0.8295,0.1414,0.0000,1.1123,0.0283,1.2537,1.0558,1.2726,1.2961,1.1877,0.7117,0.8767,0.9756,1.0086,0.9332,0.9144,0.7164,0.0424,0.0094,0.0094,0.8012,0.9379,0.3912,0.0094,0.9285,0.1178,0.9756,0.0330,0.6221,0.0471,0.4855,0.7353,0.3441,0.2027,0.0236,0.6033,0.7730,0.6269,0.7447,0.2828,0.4336,0.6646,0.5844,0.3912,0.0518,0.7070,0.0330,0.3488,0.4855,0.3535,0.1414,0.0000,0.3346,0.5137,0.3205,0.5137,0.2687,0.4336,0.1225,0.0047,0.0754,0.0000,0.1508
